FOLIO8,UNIT_COUNT,LEGAL_LINE,LEGAL_LINE_2,MILLAGE_CODE,USE_CODE,SITUS_CITY,SITUS_ZIP_CODE,Neighborhood/Division,Subdivision,HOA,HOA Webpage,Property Management,Property Management Wegpage
514203AH,28,MEADOWBROOK LAKES CONDO,APARTMENTS BLDG #4,0413,04,DN,330045208,,,,,,
514203AJ,28,MEADOWBROOK LAKES CONDO,APARTMENTS BLDG #5,0413,04,DN,330044434,,,,,,
514203AK,28,MEADOWBROOK LAKES CONDO,APARTMENTS BLDG #6,0413,04,DN,33004,,,,,,
514203AM,32,MEADOWBROOK LAKES CONDO,APARTMENTS BLDG #7,0413,04,DN,33004,,,,,,
514203AN,12,DANIA BEACH BUSINESS ADDRESS,COMM CONDO,0413,48,DN,33004,,,,,,
514203BA,32,MEADOWBROOK LAKES CONDO,APARTMENTS BLDG #8,0413,04,DN,33004,,,,,,
514203BB,32,MEADOWBROOK LAKES CONDO,APARTMENTS BLDG #9,0413,04,DN,330045226,,,,,,
514203BC,32,MEADOWBROOK LAKES CONDO,APARTMENTS BLDG #10,0413,04,DN,33004,,,,,,
514203BD,32,MEADOWBROOK LAKES CONDO,APARTMENTS BLDG #11,0413,04,DN,330045242,,,,,,
514203BG,32,MEADOWBROOK LAKES CONDO,APARTMENTS BLDG #12,0413,04,DN,33004,,,,,,
514203BH,32,MEADOWBROOK LAKES CONDO,APARTMENTS BLDG #14,0413,04,DN,330045237,,,,,,
514203BJ,32,MEADOWBROOK LAKES CONDO,APARTMENTS BLDG #15,0413,04,DN,33004,,,,,,
514203BK,28,MEADOWBROOK LAKES CONDO,APARTMENTS BLDG #16,0413,04,DN,33004,,,,,,
514203CA,32,MEADOWBROOK LAKES CONDO,APARTMENTS BLDG #17,0413,04,DN,33004,,,,,,
514203CB,32,MEADOWBROOK LAKES CONDO,APARTMENTS BLDG #18,0413,04,DN,330044514,,,,,,
514203CC,28,MEADOWBROOK LAKES CONDO,APARTMENTS BLDG #19,0413,04,DN,33004,,,,,,
514203CD,38,RONOLA APTS CONDO,UNIT 21,0413,04,DN,33004,,,,,,
514203CG,60,MEADOWBROOK LAKES VIEW CONDO,BLDG F,0413,04,DN,330044030,,,,,,
514203CH,60,MEADOWBROOK LAKES VIEW CONDO,BLDG H,0413,04,DN,33004,,,,,,
514203CJ,48,MEADOWBROOK LAKES VIEW CONDO,BLDG G,0413,04,DN,33004,,,,,,
514203CK,48,MEADOWBROOK LAKES VIEW CONDO,BLDG I,0413,04,DN,330044054,,,,,,
514203CM,4,TRANSFLORIDA BANK OFFICE,BUILDING CONDO,0413,18,DN,33004,,,,,,
514203DA,71,CHATEAU DE VILLE CONDO,UNIT 105-A BLDG A,0413,04,DN,33004,,,,,,
514203NN,88,SUNSHINE VILLA CO-OP,UNIT 49,0413,05,DN,33004,,,,,,
51420400,30,4-51-42,E1/2 OF NE1/4 OF NE1/4 OF NE1/4,0413,89,DN,33020,,,,,,
51420401,458,LIBERIA 1-34 B,LOT 8 BLK 18,0513,01,HW,33020,,,,,,
51420402,53,NEW LIBERIA 6-43 B,LOT 9 & N1/2 OF VACATED ALLEY,0513,28,HW,33020,,,,,,
51420403,6,PALMEADOR HALF ACRES 22-19 B,"LOTS 5,6,7 BLK 1 LESS PT OF LOT",0513,48,HW,33020,,,,,,
51420404,79,SOUTH FLORIDA INDUSTRIAL PARK,63-38 B,0513,49,HW,33020,,,,,,
51420405,2,FUGATE INDUSTRIAL PARK 86-7 B,PARCEL A,0513,48,HW,330201116,,,,,,
51420406,2,SDR SUBDIVISION 103-45 B,LOT 1,0513,48,HW,33020,,,,,,
51420407,5,BREINER BROS 105-9 B,LOT 1,0513,48,HW,33020,,,,,,
51420408,9,THE AQUA PARK 109-8 B,PORTION OF PARCEL A DESC AS:,0513,94,HW,33020,,,,,,
51420409,1,JOHN L A BOND PLAT 111-38 B,TRACT A,0513,16,HW,33020,,,,,,
51420410,4,COLONIAL SQUARE 114-32 B,PARCEL A LESS N 677.32 THEREOF,0513,11,HW,33020,,,,,,
51420411,2,HOLLYWOOD COMMERCIAL CENTER,117-36 B,0513,22,HW,33020,,,,,,
51420412,91,OAKWOOD HILLS 120-45 B,"TRACT B LESS PT DESC'D AS,BEG",0513,03,HW,33020,,,,,,
51420413,2,GREENMAN PLAZA 122-15 B,POR OF PAR A DESC AS BEG SE COR,0513,26,HW,33020,,,,,,
51420414,3,EXXON 4-5379 PLAT 144-30 B,POR OF PAR A DESC AS COMM AT NE,0513,11,HW,33020,,,,,,
51420415,2,SCHOOL SITE 0340 154-17 B,RIGHTS-OF-WAY DEDICATED PER,0513,94,HW,33020,,,,,,
51420416,5,SUN TATTLER PLAT 157-36 B,"PARCEL A LESS PT DESC'D AS,COMM",0513,39,HW,33020,,,,,,
51420417,1,JABFER INDUSTRIAL PARK 163-30 B,PARCEL A,0413,48,DN,33020,,,,,,
51420418,9,CRISPUS COMMONS 170-49 B,LOT 7,0513,01,HW,33020,,,,,,
51420419,2,HOLLYWOOD CRYSTAL LAKES 175-72 B,PARCEL A,0513,03,HW,33020,,,,,,
51420420,1,DENNY'S HOLLYWOOD STORE 485,181-199 B,0513,21,HW,33020,,,,,,
51420421,3,RD STIRLING 183-593 B,PARCEL A,0513,03,HW,33020,,,,,,
51420422,3,STIRLING WAREHOUSE 183-681 B,PARCEL A,0513,10,HW,33020,,,,,,
51420500,38,5-51-42,POR OF W 150 OF N 215 OF W1/2 OF,0513,94,HW,33021,,,,,,
51420501,143,HOLLYWOOD GARDENS 6-21 B,W 50.12 OF LOTS 21 THRU 24,0513,01,HW,330213103,,,,,,
51420502,16,HOLLYWOOD HILLS ESTATES 11-25 B,"LOT 3,4 BLK 3",0513,01,HW,330212025,,,,,,
51420505,5,UNIVERSAL INDUSTRIAL SITE 30-41B,POR BLK 1 & POR NW1/4 OF 4-51-42,0513,94,HW,33021,,,,,,
51420506,1,SARRINGTON PARK 32-19 B,TRACT A LESS PT DESC IN OR 8514,0513,28,HW,330212039,,,,,,
51420507,226,EMERALD HILLS SEC 3 83-27 B,LOT 2     BLK 2,0513,01,HW,330212523,,,,,,
51420508,34,HOLLYWOOD GARDENS 6-21 B,N 24.35 OF S 202.03 OF W 94.40,0513,01,HW,330213003,,,,,,
51420509,85,TAMERLANE 107-30 B,"THAT PT OF TR A DESC AS,",0513,01,HW,330218408,,,,,,
51420510,2,EMERALD WOODS 104-48 B,POR OF TR A DESC AS COMM SW COR,0513,01,HW,330212023,,,,,,
51420511,2,SWIRLING WOODS 106-29 B,PARCEL 1 LESS W 111.60,0513,17,HW,33021,,,,,,
51420512,11,HOLLYWOOD GARDENS 6-21 B,PT OF BLK 16 & OF S1/2 OF VAC'D,0513,09,HW,33021,,,,,,
51420513,22,HOLLYWOOD GARDENS 6-21 B,"LOT 9 LESS N 5,10 LESS",0513,01,HW,330213040,,,,,,
51420515,59,TAMERLANE 107-30 B,PORTION OF TR A DESC AS COMM AT,0513,01,HW,330218422,,,,,,
51420516,2,LETO ESTATES 115-11 B,LOT 1,0513,17,HW,33021,,,,,,
51420517,1,MANDEL PLAZA 115-33 B,"PARCEL ""A""",0513,19,HW,33021,,,,,,
51420518,1,LETO ESTATES NO 2 120-19 B,PARCEL A,0513,11,HW,33021,,,,,,
51420519,13,HOLLYWOOD GARDENS 6-21 B,PORTION OF LOTS 5 & 6 & PORTION,0513,01,HW,330213036,,,,,,
51420521,12,TAMERLANE 107-30 B,HOLLYWOOD GARDENS 6-21 B,0513,01,HW,330218442,,,,,,
51420523,9,HOLLYWOOD GARDENS 6-21 B 5-51-42,POR BLK 32 DESC AS:COMM SW COR,0513,01,HW,33021,,,,,,
51420524,1,S & H REESE PLAT 137-12 B,"PARCEL ""A""",0513,11,HW,33021,,,,,,
51420525,3,EMERALD POINTE 139-30 B,TRACT D-1 LESS PTS DESC IN,0513,09,HW,33021,,,,,,
51420526,1,HOLLYWOOD OAK GROVE,COMMERCE CENTER 144-10 B,0513,03,HW,33021,,,,,,
51420527,198,EMERALD POINTE 139-30 B,A POR TR A DESC AS:COMM AT SE,0513,01,HW,330211369,,,,,,
51420528,4,TRACKSIDE INDUSTRIAL PLAT,154-46 B,0513,48,HW,33020,,,,,,
51420529,4,HOLLYWOOD GARDENS 6-21 B,"LOTS 21,22,23,24 BLK 17",0513,01,HW,330213009,,,,,,
51420530,1,"""ZE"" PLAT 183-648 B",PARCEL A,0513,08,HW,33021,,,,,,
51420531,1,4001 N 30TH AVE LLC PLAT,183-758 B,0513,40,HW,33021,,,,,,
514205AA,110,HOLLYWOOD GARDENS CONDOMINIUM I,UNIT 2-E,0513,04,HW,330213136,,,,,,
514205AB,15,THE VILLA RESIDENCES OF EMERALD,HILLS SEC 1 CONDO,0513,04,HW,330212557,,,,,,
514205AC,16,THE VILLA RESIDENCES OF EMERALD,HILLS SEC 2 CONDO,0513,04,HW,330212543,,,,,,
514205AD,23,THE VILLA RESIDENCES OF EMERALD,HILLS SEC 3 CONDO,0513,04,HW,33021,,,,,,
514205AG,14,FAMILY TOWNHOUSES OF THE LAKES,OF EMERALD HILLS PHASE 1 CONDO,0513,04,HW,330212038,,,,,,
514205AH,19,FAMILY TOWNHOUSES OF THE LAKES,OF EMERALD HILLS PHASE 2 CONDO,0513,04,HW,330212029,,,,,,
514205AJ,10,STONEHEDGE CONDO,UNIT A,0513,04,HW,330213144,,,,,,
514205AK,10,SHERIDAN OAKS TOWNHOUSES CONDO,UNIT 2621 BLDG 9,0513,04,HW,330213006,,,,,,
514205AM,36,VILLAS OF SHERIDAN CONDO,UNIT B-15,0513,04,HW,330213615,,,,,,
514205BA,26,THE VILLA RESIDENCES OF EMERALD,HILLS SEC 4 CONDO,0513,04,HW,33021,,,,,,
514205BB,9,SHERIDAN OAKS TOWN HOUSES NO.II,CONDO,0513,04,HW,330213003,,,,,,
514205BC,24,FAMILY TOWNHOUSES OF THE LAKES,OF EMERALD HILLS PHASE 3 CONDO,0513,04,HW,330212033,,,,,,
514205BD,29,FAMILY TOWNHOUSES OF THE LAKES,OF EMERALD HILLS PHASE 4 CONDO,0513,04,HW,330212667,,,,,,
514205BG,26,FAMILY TOWNHOUSES OF THE LAKES,OF EMERALD HILLS PH5 CONDO,0513,04,HW,330212643,,,,,,
514205BH,31,FAMILY TOWNHOUSES OF THE LAKES,OF EMERALD HILLS PH6 CONDO,0513,04,HW,330212647,,,,,,
514205BJ,14,CEDAR COURT CONDO,UNIT 8,0513,04,HW,330213139,,,,,,
514205BK,10,EMERALD OAKS 2 CONDO,UNIT 202 BLDG 2,0513,04,HW,330218404,,,,,,
514205BM,7,EMERALD OAKS 3 CONDO,UNIT 305,0513,04,HW,33021,,,,,,
514205CA,4,EMERALD OAKS 7 CONDO,UNIT 703 BLDG 7,0513,04,HW,330218403,,,,,,
514205CB,7,EMERALD OAKS 8 CONDO,UNIT 807 BLDG 8,0513,04,HW,330218403,,,,,,
514205CC,7,EMERALD OAKS 4 CONDO,UNIT 401,0513,04,HW,330218448,,,,,,
514205CD,12,EMERALD OAKS 5 CONDO,UNIT 502,0513,04,HW,330218401,,,,,,
514205CG,8,EMERALD OAKS 1 CONDO,UNIT 103,0513,04,HW,33021,,,,,,
514205CH,3,EMERALD OAKS 10 CONDO,UNIT 1003,0513,04,HW,330218438,,,,,,
514205CJ,8,EMERALD OAKS 9 CONDO,UNIT 905,0513,04,HW,33021,,,,,,
514205CK,7,EMERALD OAKS 6 CONDO,UNIT 606,0513,04,HW,330218447,,,,,,
514205CM,7,EMERALD OAKS 12 CONDO,UNIT 1206,0513,04,HW,33021,,,,,,
514205DA,9,EMERALD OAKS 13 CONDO,UNIT 1301,0513,04,HW,330218431,,,,,,
514205DB,9,EMERALD OAKS 14 CONDO,UNIT 1401,0513,04,HW,330218429,,,,,,
514205DC,7,EMERALD OAKS 15 CONDO,UNIT 1501,0513,04,HW,330218428,,,,,,
514205DD,7,EMERALD OAKS 16 CONDO,UNIT 1602,0513,04,HW,330218430,,,,,,
514205DG,8,EMERALD OAKS 17 CONDO,UNIT 1706,0513,04,HW,33021,,,,,,
514205DH,8,EMERALD OAKS 18 CONDO,UNIT 1805,0513,04,HW,330218445,,,,,,
514205DJ,9,EMERALD OAKS 22 CONDO,UNIT 2207,0513,04,HW,330218441,,,,,,
514205DK,8,EMERALD OAKS 28 CONDO,UNIT 2807,0513,04,HW,330218436,,,,,,
514205DM,7,EMERALD OAKS 11 CONDO,UNIT 1105,0513,04,HW,330218443,,,,,,
514205GA,6,EMERALD OAKS 19 CONDO,UNIT 1901,0513,04,HW,330218446,,,,,,
514205GB,5,EMERALD OAKS 20 CONDO,UNIT 2002,0513,04,HW,330218437,,,,,,
514205GC,5,EMERALD OAKS 21 CONDO,UNIT 2105,0513,04,HW,33021,,,,,,
514205GD,8,EMERALD OAKS 23 CONDO,UNIT 2307,0513,04,HW,33021,,,,,,
514205GG,8,EMERALD OAKS 24 CONDO,UNIT 2401,0513,04,HW,330218414,,,,,,
514205GH,8,EMERALD OAKS 25 CONDO,UNIT 2501,0513,04,HW,330218412,,,,,,
514205GJ,7,EMERALD OAKS 26 CONDO,UNIT 2603,0513,04,HW,33021,,,,,,
514205GK,6,EMERALD OAKS 27 CONDO,UNIT 2705,0513,04,HW,33021,,,,,,
514205HA,35,STIRLING COMMERCE CENTER,UNIT 4046,0513,48,HW,33021,,,,,,
51420600,2,6-51-42,PORTION OF SHERIDAN (ST RD 822),0513,94,HW,33021,,,,,,
51420601,2,HOLLYWOOD HILLS FIRST ADD 6-42 B,"BLK 301 LOT 8-16,BLK 302,BLK 303",0513,83,HW,33021,,,,,,
51420606,15,STUART MANOR 30-29 B,LOT 4,0513,01,HW,330211829,,,,,,
51420607,570,HOLLYWOOD HILLS NORTH SEC ONE,66-20 B,0513,94,HW,33021,,,,,,
51420608,508,EMERALD HILLS 68-26 B,LOT 17 BLK 19,0513,01,HW,33021,,,,,,
51420609,7,LEMART HILLS 118-45 B,"LOT 3,TOGETHER WITH UNDIVIDED",0513,01,HW,33021,,,,,,
51420610,2,SCHOOL SITE 0690 148-42 B,PORTION OF PARCEL A AS PER MMB,0513,94,HW,33021,,,,,,
51420611,7,HOLLYWOOD HILLS NORTH SEC ONE,66-20 B,0513,01,HW,330211752,,,,,,
51420612,6,HOLLYWOOD HILLS NORTH SEC ONE,66-20 B,0513,01,HW,33021,,,,,,
514206AA,12,EMERALD GREEN SECTION ONE CONDO,VILLA NO. 4,0513,04,HW,33021,,,,,,
514206AB,18,EMERALD GREEN SECTION TWO CONDO,VILLA NO. 16,0513,04,HW,33021,,,,,,
514206AC,20,EMERALD GREEN SECTION THREE,CONDO VILLA NO. 43,0513,04,HW,330212403,,,,,,
514206AD,18,EMERALD GREEN SECTION FOUR CONDO,VILLA NO. 58,0513,04,HW,330212456,,,,,,
514206AG,29,THE TOWNHOUSES OF EMERALD HILLS,SECTION ONE CONDO,0513,04,HW,330212921,,,,,,
514206AH,36,THE TOWNHOUSES OF EMERALD HILLS,SECTION TWO CONDO,0513,04,HW,33021,,,,,,
514206AJ,31,THE TOWNHOUSES OF EMERALD HILLS,SECTION FOUR CONDO,0513,04,HW,330212944,,,,,,
514206AK,34,THE TOWNHOUSES OF EMERALD HILLS,SECTION THREE CONDO,0513,04,HW,33021,,,,,,
514206AM,20,THE TOWNHOUSES OF EMERALD HILLS,SECTION FIVE CONDO,0513,04,HW,330212910,,,,,,
514206BA,41,THE WOODS OF EMERALD HILLS PHASE,ONE CONDO,0513,04,HW,330211619,,,,,,
514206BB,19,THE WOODS OF EMERALD HILLS PHASE,TWO CONDO,0513,04,HW,330211708,,,,,,
514206BC,40,THE GREENS OF EMERALD HILLS,PHASE ONE CONDO,0513,04,HW,330212808,,,,,,
514206BD,31,THE GREENS OF EMERALD HILLS,PHASE TWO CONDO,0513,04,HW,330212815,,,,,,
514206BG,44,THE GREENS OF EMERALD HILLS,PHASE THREE CONDO,0513,04,HW,330212821,,,,,,
514206BH,35,THE GREENS OF EMERALD HILLS,PHASE FOUR CONDO,0513,04,HW,330212842,,,,,,
514206BJ,442,GRANDVIEW AT EMERALD HILLS CONDO,UNIT 436 BLDG D,0513,04,HW,330212977,,,,,,
514206BK,58,EMERALD HILLS C C APTS CONDO,UNIT 111 BLDG 3800,0513,04,HW,330212541,,,,,,
514206BM,62,EMERALD HILLS C C APTS CONDO,UNIT 311 BLDG 3900,0513,04,HW,33021,,,,,,
514206CA,28,EMERALD HILLS C C APTS CONDO,UNIT 31 BLDG 4000,0513,04,HW,330212443,,,,,,
514206CB,87,EMERALD HILLS C C APTS CONDO,UNIT 2 BLDG 4020,0513,04,HW,330212436,,,,,,
514206CD,28,EMERALD HILLS EXECUTIVE PLAZA,COMM CONDO,0513,18,HW,33021,,,,,,
51420701,350,HOLLYWOOD HILLS 6-22 B,LOT 19 BLK 15,0513,01,HW,330215555,,,,,,
51420702,362,HOLLYWOOD HILLS 6-22 B,"THAT POR OF LOT 22, BLK 56 DESC",0513,94,HW,33021,,,,,,
51420703,553,HOLLYWOOD HILLS 6-22 B,"LOT 21 LESS N 20,22 N 35 BLK 91",0513,01,HW,330214323,,,,,,
51420704,579,HOLLYWOOD HILLS 6-22 B,"LOT 12 LESS W 45,13,14 W 15",0513,01,HW,330217329,,,,,,
51420705,573,HOLLYWOOD HILLS 6-22 B,"COMM AT SW COR OF LOT 1 BLK 132,",0513,94,HW,33021,,,,,,
51420706,491,HOLLYWOOD HILLS 6-22 B,"LOT 1 E 20,2 BLK 202",0513,19,HW,330216503,,,,,,
51420707,491,HOLLYWOOD HILLS 6-22 B,"LOT 41 LESS E 10,42 E 30 BLK 295",0513,01,HW,330217166,,,,,,
51420708,266,HOLLYWOOD HILLS AMEN PLAT 6-31 B,LOT 41 LESS N 5 & W 10 OF N 55,0513,01,HW,330213938,,,,,,
51420709,312,HOLLYWOOD HILLS AMEN PLAT 6-31 B,"LOT 17 LESS N 30,18 BLK 178",0513,01,HW,330214152,,,,,,
51420710,396,HOLLYWOOD HILLS AMEN PLAT 6-31 B,"LOT 32,33 E 20 BLK 262",0513,01,HW,33021,,,,,,
51420711,35,HOLLYWOOD HILLS PARK 52-20 B,LOT 4 BLK 2,0513,01,HW,330214843,,,,,,
51420712,68,HOLLYWOOD HILLS SECOND ADD,56-33 B,0513,01,HW,33021,,,,,,
51420713,308,HOLLYWOOD HILLS 1965 61-25 B,LOT 20 BLK 16,0513,01,HW,330215219,,,,,,
51420721,12,SHERIDAN HILLS SEC TWO 70-48 B,LOT 5 BLK 6,0513,01,HW,33021,,,,,,
51420722,2,SHERIDAN HILLS SEC ONE 68-35 B,"POR OF TRACT A, BLK 1 DESC AS:",0513,17,HW,33021,,,,,,
514207AA,16,BOULEVARD ARMS APTS ASSOCIATION,INC CONDO,0513,04,HW,330216442,,,,,,
514207AB,14,ASTOR CONDOMINIUM,UNIT 6,0513,04,HW,330217428,,,,,,
514207AC,90,CLASSIC TOWNE HOUSES WEST CONDO,UNIT 2 BLDG V-7,0513,04,HW,330212826,,,,,,
514207AD,32,SUBURBANITE CONDOMINIUM,UNIT 112,0513,04,HW,33021,,,,,,
514207AG,23,THE OAKS OFFICE CENTER CONDO,UNIT 202 BLDG D,0513,19,HW,330213554,,,,,,
514207AH,6,PRESIDENTIAL PROFESSIONAL BLDG,UNIT 4,0513,18,HW,33021,,,,,,
514207NN,16,ESQUIRE APTS CO-OP,UNIT 8,0513,05,HW,330216838,,,,,,
514207NP,6,PINE CREST HILLS CO-OP,UNIT 2,0513,05,HW,33021,,,,,,
514207NS,20,TYLER CO-OP APTS,UNIT 20,0513,05,HW,33021,,,,,,
514207NT,38,SUBURBANITE SQUARE I CO-OP,UNIT 3 BLDG A,0513,05,HW,33021,,,,,,
514207NU,16,SAVOY APTS CO-OP,UNIT 16,0513,05,HW,330217468,,,,,,
51420800,10,8-51-42,NE1/4 OF SE1/4 E OF SAL R/W LESS,0513,91,HW,33021,,,,,,
51420801,194,CENTRAL GOLF SEC OF HOLLYWOOD,9-44 B,0513,01,HW,33021,,,,,,
51420802,201,PARK ROAD MANOR 30-19 B,LOT 8 BLK 5,0513,01,HW,33021,,,,,,
51420803,104,BREEZY MANOR AMENDED 31-48 B,LOT 6 S 54 BLK 5,0513,01,HW,330215509,,,,,,
51420804,20,LAKEVIEW HEIGHTS 39-44 B,LOT 4,0513,01,HW,33021,,,,,,
51420805,22,LAKEVIEW HEIGHTS ADD 42-43 B,LOT 1 BLK 1,0513,01,HW,330215004,,,,,,
51420806,42,LAKEVIEW HEIGHTS NO 2 45-31 B,LOT 31,0513,01,HW,330215052,,,,,,
51420807,119,HOLLYWOOD HEIGHTS ADD SEC ONE,54-9 B,0513,01,HW,330214442,,,,,,
51420808,43,HOLLYWOOD HEIGHTS ADD SEC TWO,58-10 B,0513,01,HW,330214424,,,,,,
51420809,50,HOLLYWOOD HEIGHTS ADD SEC THREE,59-27 B,0513,01,HW,330214433,,,,,,
51420810,26,HOLLYWOOD HEIGHTS ADD SEC FOUR,62-30 B,0513,01,HW,330213713,,,,,,
51420811,107,SHERIDAN HILLS SEC ONE 68-35 B &,SHERIDAN HILLS SEC TWO 70-48 B,0513,28,HW,33021,,,,,,
51420812,99,SHERIDAN HILLS SEC 1 68-35 B,PT OF SHERIDAN HILLS SEC 1 DESC,0513,01,HW,33021,,,,,,
51420813,16,SHERIDAN HILLS SEC ONE 68-35 B,PART OF TRACT B BLK 2 DESC'D AS,0513,17,HW,33021,,,,,,
51420814,21,SHERIDAN HILLS SEC ONE 68-35 B,"A POR OF TR ""C"" BLK 3 DESC AS:",0513,19,HW,33021,,,,,,
51420815,1,SHERIDAN INDUSTRIAL PARK SOUTH,114-18 B,0513,48,HW,33021,,,,,,
51420816,5,TAFT STREET INDUSTRIAL PARK,122-25 B,0513,28,HW,33021,,,,,,
51420817,3,FEDERATION MANOR 127-34 B,PORTION OF PARCEL A DESC AS: BEG,0513,74,HW,330214461,,,,,,
51420818,15,ARTHUR STREET HOMES 163 38 B,LOT 15,0513,01,HW,330215045,,,,,,
51420819,1,3080 SHERIDAN WAREHOUSE 183-11 B,PAR A,0513,48,HW,33021,,,,,,
514208AA,20,SHERIDAN LAKES CONDO HOUSES NO 1,UNIT 108,0513,04,HW,330213701,,,,,,
514208AB,45,SHERIDAN LAKES CONDO APTS NO 6,UNIT 101,0513,04,HW,330213764,,,,,,
514208AC,18,SHERIDAN LAKES CONDO HOUSES NO 2,UNIT 138,0513,04,HW,330213741,,,,,,
514208AD,45,SHERIDAN LAKES CONDO APTS NO 9,UNIT 107,0513,04,HW,330213766,,,,,,
514208AE,45,SHERIDAN LAKES CONDO APTS NO 8,UNIT 204,0513,04,HW,330213760,,,,,,
514208AF,34,SHERIDAN LAKES CONDO HOUSES NO 3,UNIT 151,0513,04,HW,33021,,,,,,
514208AG,25,SHERIDAN LAKES CONDO HOUSES NO 4,UNIT 195,0513,04,HW,330213710,,,,,,
514208AH,45,SHERIDAN LAKES CONDO APTS NO 7,UNIT 212,0513,04,HW,330213723,,,,,,
514208AJ,12,FAR OUT CONDOPLEX A CONDO,UNIT 106,0513,04,HW,330213651,,,,,,
51420900,41,9-51-42,THAT PT OF N1/2 OF SEC 9-51-42,0513,94,HW,33020,,,,,,
51420901,74,DIXIE GARDENS 2-42 B,LOT 2 W1/2 OF N1/2 BLK 1,0513,01,HW,33020,,,,,,
51420902,4,RESUB LOT 5 BLK 1 DIXIE GARDENS,11-19 B,0513,01,HW,33020,,,,,,
51420903,316,HOLLYWOOD TERRACE 3-12 B,LOT 37 BLK 3,0513,08,HW,33020,,,,,,
51420904,56,HOLLYWOOD TERRACE AMEN PLAT,10-29 B,0513,94,HW,33020,,,,,,
51420905,926,HOLLYWOOD PARK 4-19 B,"LOT 24, BLK 22 LESS N 77.90",0513,00,HW,33020,,,,,,
51420906,252,HOLLYWOOD PARK 4-19 B,A PORTION OF 25' SAFE SIGHT,0513,94,HW,33020,,,,,,
51420907,4,LINTON SUB 7-48 B,LOT 1,0513,01,HW,330203433,,,,,,
51420908,5,OSBORN SUB 8-11 B,LOT 5,0513,01,HW,330203422,,,,,,
51420909,5,MC FADDENS SUB 12-14 B,"LOT 3 S 40,4 N 20",0513,08,HW,33020,,,,,,
51420910,22,WILKES-BARRE PARK 12-28 B,"LOT 18,19 W1/2",0513,01,HW,33020,,,,,,
51420911,54,OAK RIDGE PARK 23-15 B,"LOT 21,22 E1/2 BLK 4",0513,01,HW,33020,,,,,,
51420912,17,OAK RIDGE PARK AMEN PLAT 27-5 B,LOT 7 BLK 1,0513,01,HW,330202947,,,,,,
51420913,52,CRANSTON TERRACE 28-14 B,LOT 3 BLK 1,0513,01,HW,330201943,,,,,,
51420914,27,HOLLYWOOD ISLES 33-50 B,"BEG AT SE COR LOT 1,W 90,N 35,",0513,01,HW,33020,,,,,,
51420915,79,LOOK HOMESITES 36-19 B,LOT 56,0513,01,HW,330201948,,,,,,
51420916,108,LOOK HOMESITES NO 2 38-2 B,LOT 182,0513,01,HW,33020,,,,,,
51420917,75,LOOK HOMESITES NO 3 39-37 B,LOT 260,0513,01,HW,330201804,,,,,,
51420918,35,SUNSET ISLES SEC 1 46-22 B,LOT 41 & ELY 1/2 OF WATERWAY,0513,01,HW,33020,,,,,,
51420919,33,SUNSET ISLES SEC 2 46-23 B,LOT 4 BLK 3,0513,01,HW,33020,,,,,,
51420920,37,SUNSET ISLES SEC 3 47-49 B,LOT 1 & E1/2 OF N1/2 OF WATERWAY,0513,01,HW,33020,,,,,,
51420921,50,SUNSET ISLES SEC 4 49-45 B,LOT 1 THRU 5 LESS S 5 & LESS,0513,01,HW,33020,,,,,,
51420922,15,HOLLYWOOD ISLES ADD 55-45 B,"LOT 9 LESS E 13,LOT 10 E 16",0513,01,HW,330201947,,,,,,
51420923,54,WATERVIEW ISLES 99-15 B,LOT 1 BLK 1,0513,01,HW,330201909,,,,,,
51420925,1,HOLLYWOOD LANDINGS 177-148 B,PARCEL A,0513,00,HW,33020,,,,,,
51420926,2,OAKRIDGE ELEMENTARY SCHOOL PLAT,179-10 B,0513,94,HW,33020,,,,,,
51420927,6,SHERIDAN STATION PLAT 181-51 B,R/W NO 1,0513,94,HW,33020,,,,,,
514209AA,24,CRYSTAL COURT NO. 4 CONDOMINIUM,UNIT 1A,0513,04,HW,33020,,,,,,
514209AB,46,WATERGATE CONDOMINIUM NO. 1,UNIT 409,0513,04,HW,33020,,,,,,
514209AC,46,WATERGATE CONDOMINIUM NO. 2,UNIT 106,0513,04,HW,330202956,,,,,,
514209AD,46,WATERGATE CONDOMINIUM NO. 3,UNIT 403,0513,04,HW,33020,,,,,,
514209AG,46,WATERGATE CONDOMINIUM NO. 4,UNIT 201,0513,04,HW,330202950,,,,,,
514209AH,46,WATERGATE CONDOMINIUM NO. 5,UNIT 212,0513,04,HW,330202952,,,,,,
514209AJ,46,WATERGATE CONDOMINIUM NO. 6,UNIT 311,0513,04,HW,330202956,,,,,,
514209AK,36,VENICE ISLES CONDO,UNIT 101,0513,04,HW,33020,,,,,,
514209AM,6,TAFT VILLAS CONDO,UNIT 4 BLDG 1702,0513,04,HW,33020,,,,,,
514209NN,8,HOLLYWOOD TERRACE APTS CO-OP,UNIT 3,0513,05,HW,330203445,,,,,,
514209NP,8,HOLLYWOOD TERRACE NO 2 CO-OP,UNIT 12,0513,05,HW,330203446,,,,,,
514209NR,12,CRYSTAL COURT #3 CO-OP,UNIT 5,0513,05,HW,330203418,,,,,,
514209NS,12,CRYSTAL COURT NO 1 CO-OP,UNIT 1,0513,05,HW,330203418,,,,,,
51421000,32,10-51-42,THAT 40 FT WIDE STRIP OF LAND,0513,94,HW,33020,,,,,,
